Year,State,sumInsured,premiumRate,farmerShare,farmerShareValue,stateShare,stateShareValue,goiShare,goiShareValue,indemnityLevel,seasonCode,isPreviousSeasonYearInSubsidy,firstGoiSubsidy,categoryName,cropTypeCode,startDate,endDate,insuranceCompanyName
2018,Odisha,63650.0,6.79,2.0,1273.0,2.395,1524.4175,2.395,1524.4175,70,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2019,Chhattisgarh,30000.0,3.0,1.5,450.0,0.75,225.0,0.75,225.0,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Maharashtra,18000.0,20.0,2.0,360.0,9.0,1620.0,9.0,1620.0,70,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Gujarat,23000.0,10.0,2.0,460.0,4.0,920.0,4.0,920.0,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Maharashtra,43000.0,15.0,5.0,2150.0,5.0,2150.0,5.0,2150.0,70,1,False,True,Fiber Crops,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,12750.0,16.05,1.5,191.25,7.275,927.5625,7.275,927.5625,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Tamil Nadu,38903.0,25.0,1.5,583.545,11.75,4571.1025,11.75,4571.1025,90,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Maharashtra,17500.0,22.0,2.0,350.0,10.0,1750.0,10.0,1750.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Tamil Nadu,22733.0,30.6,5.0,1136.65,15.6,3546.348,10.0,2273.3,90,2,True,False,Fiber Crops,2,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2021,Madhya Pradesh,24000.0,15.0,2.0,480.0,6.5,1560.0,6.5,1560.0,80,1,True,True,Pulses,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Kerala,125000.0,12.6,5.0,6250.0,3.8,4750.0,3.8,4750.0,80,2,True,False,Sugar and Starch Crops,2,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Assam,59400.0,4.0,2.0,1188.0,0.1999999999999999,118.8,1.8,1069.2,80,1,True,False,Cereals,1,2020-06-04,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttar Pradesh,78694.0,4.75,1.5,1180.41,1.625,1278.7775,1.625,1278.7775,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2022,Tripura,69041.0,2.0,1.5,1035.615,0.0499999999999999,34.5205,0.45,310.6845,90,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,Tamil Nadu,44337.0,15.0,1.5,665.055,6.75,2992.7475,6.75,2992.7475,70,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Maharashtra,43000.0,20.0,2.0,860.0,9.0,3870.0,9.0,3870.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Tamil Nadu,72742.0,30.0,5.0,3637.1,15.0,10911.3,10.0,7274.2,90,2,True,False,Sugar and Starch Crops,2,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Uttar Pradesh,8057.0,8.0,2.0,0.0,3.0,0.0,3.0,0.0,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2019,Uttar Pradesh,35000.0,45.0,2.0,700.0,21.5,7525.0,21.5,7525.0,90,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2019,Gujarat,45000.0,50.0,5.0,2250.0,22.5,10125.0,22.5,10125.0,70,1,False,True,Fiber Crops,2,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Tamil Nadu,38903.0,30.0,2.0,778.06,14.0,5446.42,14.0,5446.42,70,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Rajasthan,43216.0,31.0,2.0,864.32,14.5,6266.32,14.5,6266.32,80,1,False,True,Fodder Crops,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Jharkhand,55611.0,2.0,1.5,834.165,0.25,139.0275,0.25,139.0275,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2019,Jharkhand,32499.0,2.0,1.5,487.485,0.25,81.2475,0.25,81.2475,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Maharashtra,25000.0,23.77,2.0,500.0,10.885,2721.25,10.885,2721.25,70,1,True,True,Millets,1,2020-05-26,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Uttar Pradesh,21037.0,4.5,2.0,0.0,1.25,0.0,1.25,0.0,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2018,Rajasthan,21950.0,8.5,2.0,439.0,3.25,713.375,3.25,713.375,80,1,False,True,Fodder Crops,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Odisha,67000.0,5.0,1.5,1005.0,1.75,1172.5,1.75,1172.5,70,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,RAJASTHAN,49081.0,7.5,1.5,736.215,3.0,1472.43,3.0,1472.43,80,2,False,True,Pulses,1,2020-09-01,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2020,Odisha,70000.0,2.5,2.0,1400.0,0.25,175.0,0.25,175.0,70,1,False,True,Oilseeds,1,2020-05-20,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,RAJASTHAN,67578.0,11.5,5.0,3378.9,3.25,2196.285,3.25,2196.285,80,2,False,True,Condiments and Spices,2,2020-09-01,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2018,Rajasthan,36750.0,3.44,2.0,735.0,0.72,264.6,0.72,264.6,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2018,Telangana,50000.0,8.9,2.0,1000.0,3.45,1725.0,3.45,1725.0,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2020,RAJASTHAN,82818.0,7.5,1.5,1242.27,3.0,2484.54,3.0,2484.54,80,2,False,True,Cereals,1,2020-09-01,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2019,Maharashtra,23100.0,22.0,2.0,462.0,10.0,2310.0,10.0,2310.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Tamil Nadu,84474.0,15.0,5.0,4223.7,5.0,4223.7,5.0,4223.7,80,1,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Himachal Pradesh,30000.0,22.0,1.5,450.0,10.25,3075.0,10.25,3075.0,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,55000.0,1.5,1.5,825.0,0.0,0.0,0.0,0.0,70,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Tamil Nadu,38903.0,20.0,2.0,778.06,9.0,3501.27,9.0,3501.27,90,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,22500.0,2.0,1.5,337.5,0.25,56.25,0.25,56.25,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Maharashtra,40000.0,8.0,1.5,600.0,3.25,1300.0,3.25,1300.0,70,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Assam,69500.0,6.0,1.5,1042.5,0.4500000000000002,312.75,4.05,2814.75,80,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Tamil Nadu,38903.0,19.0,1.5,583.545,8.75,3404.0125,8.75,3404.0125,90,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Rajasthan,14000.0,30.0,2.0,280.0,14.0,1960.0,14.0,1960.0,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,TATA AIG GENERAL INSURANCE CO. LTD.
2018,West Bengal,42341.0,9.68,0.0,0.0,5.59,2366.8619,4.09,1731.7469,90,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2019,Gujarat,115500.0,2.67,2.67,3083.85,0.0,0.0,0.0,0.0,80,1,False,True,Fruits,2,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2019,Odisha,37500.0,0.5,0.5,187.5,0.0,0.0,0.0,0.0,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Uttar Pradesh,46670.0,5.75,2.0,0.0,1.875,0.0,1.875,0.0,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,NEW INDIA ASSURANCE COMPANY
2019,Gujarat,27000.0,5.0,2.0,540.0,1.5,405.0,1.5,405.0,70,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2018,West Bengal,49667.0,24.07,0.0,0.0,12.785,6349.926,11.285,5604.921,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2022,Rajasthan,95755.0,23.0,5.0,4787.75,9.0,8617.95,9.0,8617.95,80,2,True,False,Condiments and Spices,2,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2019,Gujarat,6000.0,5.0,2.0,120.0,1.5,90.0,1.5,90.0,70,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2021,Tamil Nadu,226623.0,57.0,5.0,11331.15,39.5,89516.085,12.5,28327.875,90,1,True,False,Condiments and Spices,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Tamil Nadu,181545.0,28.0,5.0,9077.25,11.5,20877.675,11.5,20877.675,90,1,True,False,Vegetables,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Gujarat,27000.0,9.0,2.0,540.0,3.5,945.0,3.5,945.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,TRIPURA,162602.0,5.0,5.0,8130.1,0.0,0.0,0.0,0.0,80,2,False,True,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Rajasthan,33000.0,6.15,5.0,1650.0,0.575,189.75,0.575,189.75,80,2,False,True,Medicinal and Aromatic Plants,2,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2022,Odisha,86750.0,1.0,1.0,867.5,0.0,0.0,0.0,0.0,70,2,True,False,Vegetables,2,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Gujarat,35000.0,12.0,5.0,1750.0,3.5,1225.0,3.5,1225.0,80,2,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2019,Madhya Pradesh,18750.0,15.64,2.0,375.0,6.82,1278.75,6.82,1278.75,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2022,Uttar Pradesh,25492.0,10.0,1.5,382.38,4.25,1083.41,4.25,1083.41,80,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2022,HIMACHAL PRADESH,30000.0,5.0,2.0,600.0,1.5,450.0,1.5,450.0,90,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Tamil Nadu,45695.0,23.0,5.0,2284.75,9.0,4112.55,9.0,4112.55,90,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttarakhand,95455.0,3.2,2.0,1909.1,0.6000000000000002,572.73,0.6,572.73,90,1,True,True,Cereals,1,2020-05-20,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Maharashtra,40000.0,11.5,5.0,2000.0,3.25,1300.0,3.25,1300.0,70,1,True,True,Fiber Crops,2,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2019,Uttar Pradesh,44000.0,2.0,1.5,660.0,0.25,110.0,0.25,110.0,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,MAHARASHTRA,30000.0,10.5,1.5,450.0,4.5,1350.0,4.5,1350.0,70,2,False,False,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2020,TRIPURA,162602.0,5.0,5.0,8130.1,0.0,0.0,0.0,0.0,80,2,False,True,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Tripura,162602.0,2.0,2.0,3252.04,0.0,0.0,0.0,0.0,80,2,True,False,Vegetables,2,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2019,Odisha,16000.0,2.0,2.0,320.0,0.0,0.0,0.0,0.0,70,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Rajasthan,32000.0,18.0,2.0,640.0,8.0,2560.0,8.0,2560.0,80,1,False,True,Fodder Crops,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2019,Rajasthan,19000.0,50.0,2.0,380.0,24.0,4560.0,24.0,4560.0,80,1,False,True,Fodder Crops,1,2018-01-01,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2019,Madhya Pradesh,16500.0,2.0,1.5,247.5,0.25,41.25,0.25,41.25,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2019,Uttar Pradesh,49000.0,6.3,1.5,735.0,2.4,1176.0,2.4,1176.0,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2018,Tamil Nadu,46189.0,2.0,2.0,923.78,0.0,0.0,0.0,0.0,70,2,False,True,Fiber Crops,2,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2018,Gujarat,48000.0,10.0,2.0,960.0,4.0,1920.0,4.0,1920.0,70,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2018,Tamil Nadu,44460.0,2.0,1.5,666.9,0.25,111.15,0.25,111.15,70,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2020,RAJASTHAN,36897.0,24.13,1.5,553.455,11.315,4174.8956,11.315,4174.8956,80,2,False,True,Pulses,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Uttar Pradesh,58193.0,7.0,1.5,872.895,2.75,1600.3075,2.75,1600.3075,80,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2018,Maharashtra,18750.0,8.84,2.0,375.0,3.42,641.25,3.42,641.25,70,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2020,Maharashtra,34500.0,12.0,2.0,690.0,5.0,1725.0,5.0,1725.0,70,1,False,True,Oilseeds,1,2020-05-26,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Madhya Pradesh,30000.0,7.74,1.5,450.0,3.12,936.0,3.12,936.0,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2020,Maharashtra,25000.0,30.0,2.0,500.0,14.0,3500.0,14.0,3500.0,70,1,False,True,Millets,1,2020-05-26,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2018,Tamil Nadu,62244.0,3.37,2.0,1244.88,0.685,426.3714,0.685,426.3714,70,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2018,Tamil Nadu,61503.0,10.9,2.0,1230.06,4.45,2736.8835,4.45,2736.8835,90,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttar Pradesh,163036.0,7.23,5.0,8151.8,1.1150000000000004,1817.8514,1.115,1817.8514,90,2,True,True,Vegetables,2,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Meghalaya,58228.0,3.5,1.5,873.42,1.0,582.28,1.0,582.28,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Madhya Pradesh,20000.0,2.4,1.5,300.0,0.45,90.0,0.45,90.0,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2022,Uttar Pradesh,34338.0,5.0,1.5,515.07,1.75,600.915,1.75,600.915,80,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,TAMIL NADU,74224.0,15.0,1.5,1113.36,6.75,5010.12,6.75,5010.12,90,2,False,True,Cereals,1,2020-09-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,Haryana,39536.0,9.0,2.0,790.72,3.5,1383.76,3.5,1383.76,90,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2020,KERALA,300000.0,6.9,5.0,15000.0,0.9500000000000004,2850.0,0.95,2850.0,80,2,False,False,Fruits,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Maharashtra,23000.0,30.0,2.0,460.0,14.0,3220.0,14.0,3220.0,70,1,False,True,Millets,1,2020-05-26,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2020,Maharashtra,35000.0,15.0,2.0,700.0,6.5,2275.0,6.5,2275.0,70,1,False,True,Pulses,1,2020-05-26,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,Haryana,81545.0,20.9332,5.0,4077.25,7.9666,6496.364,7.9666,6496.364,90,1,False,True,Fiber Crops,2,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttar Pradesh,77474.0,6.25,1.5,1162.11,2.375,1840.0075,2.375,1840.0075,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Tamil Nadu,66073.0,25.0,1.5,991.095,11.75,7763.5775,11.75,7763.5775,90,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Odisha,92500.0,1.0,1.0,925.0,0.0,0.0,0.0,0.0,70,2,True,False,Vegetables,2,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2020,Maharashtra,20000.0,32.14,2.0,400.0,16.14,3228.0,14.0,2800.0,70,1,False,True,Pulses,1,2020-05-26,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Tamil Nadu,35321.0,2.0,2.0,706.42,0.0,0.0,0.0,0.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2018,Jharkhand,62970.0,13.61,0.0,0.0,7.805,4914.8085,5.805,3655.4085,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Andhra Pradesh,112500.0,5.0,5.0,5625.0,0.0,0.0,0.0,0.0,90,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2022,Haryana,46314.0,5.0,1.5,694.71,1.75,810.495,1.75,810.495,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Uttar Pradesh,63440.0,8.0,2.0,1268.8,3.0,1903.2,3.0,1903.2,90,1,True,True,Pulses,1,2020-06-10,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,RAJASTHAN,84319.0,9.68,2.0,1686.38,3.84,3237.8496,3.84,3237.8496,80,1,True,True,Oilseeds,1,2022-04-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,ODISHA,32500.0,2.0,1.5,487.5,0.25,81.25,0.25,81.25,70,2,False,False,Pulses,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Uttar Pradesh,33823.0,8.0,2.0,676.46,3.0,1014.69,3.0,1014.69,90,1,True,True,Millets,1,2020-06-10,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2020,TAMIL NADU,90279.0,20.0,5.0,4513.95,7.5,6770.925,7.5,6770.925,80,2,False,True,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,TAMIL NADU,80399.0,33.0,1.5,1205.985,19.75,15878.8025,11.75,9446.8825,70,2,False,True,Cereals,1,2020-09-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,ODISHA,55000.0,3.0,1.5,825.0,0.75,412.5,0.75,412.5,70,2,False,False,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Jharkhand,47066.0,7.92,0.0,0.0,4.96,2334.4736000000003,2.96,1393.1536,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Jharkhand,54253.0,10.65,0.0,0.0,6.325,3431.5023,4.325,2346.4423,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Telangana,37500.0,20.0,2.0,750.0,9.0,3375.0,9.0,3375.0,80,1,True,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2020,Uttar Pradesh,78501.0,4.1,2.0,1570.02,1.0499999999999996,824.2605,1.05,824.2605,90,1,False,True,Cereals,1,2020-06-10,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Madhya Pradesh,26000.0,3.0,2.0,520.0,0.5,130.0,0.5,130.0,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,31641.0,26.25,2.0,632.82,12.125,3836.4713,12.125,3836.4713,80,1,False,True,Pulses,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Odisha,93000.0,1.5,1.5,1395.0,0.0,0.0,0.0,0.0,70,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Jharkhand,67211.0,9.26,2.0,1344.22,3.63,2439.7593,3.63,2439.7593,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2018,Telangana,52500.0,3.0,1.5,787.5,0.75,393.75,0.75,393.75,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Jharkhand,51990.0,4.0,2.0,1039.8,1.0,519.9,1.0,519.9,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2021,Uttar Pradesh,165000.0,24.4,5.0,8250.0,9.7,16005.0,9.7,16005.0,90,2,True,True,Vegetables,2,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Uttar Pradesh,64640.0,5.87,1.5,969.6,2.185,1412.384,2.185,1412.384,80,2,False,False,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2020,ODISHA,57655.0,1.0,1.0,576.55,0.0,0.0,0.0,0.0,70,2,False,False,Cereals,1,2020-09-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2020,Uttar Pradesh,165110.0,5.0,5.0,8255.5,0.0,0.0,0.0,0.0,90,2,False,False,Vegetables,2,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2018,Tamil Nadu,32851.0,19.7,2.0,657.02,8.85,2907.3135,8.85,2907.3135,70,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Meghalaya,82309.0,4.0,4.0,3292.36,0.0,0.0,0.0,0.0,90,1,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Odisha,22250.0,3.0,2.0,445.0,0.5,111.25,0.5,111.25,70,1,True,False,Millets,1,2020-05-20,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Tamil Nadu,86635.0,25.0,5.0,4331.75,10.0,8663.5,10.0,8663.5,90,1,True,False,Vegetables,2,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Odisha,155000.0,2.63,2.63,4076.5,0.0,0.0,0.0,0.0,70,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED
2020,ODISHA,140000.0,5.0,5.0,7000.0,0.0,0.0,0.0,0.0,70,2,False,False,Vegetables,2,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Tamil Nadu,21798.0,56.0,2.0,435.96,42.5,9264.15,11.5,2506.77,90,1,True,False,Millets,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
